Municipios;Distritos;Secciones;Indicadores demográficos;Periodo;Total
28079 Madrid;2807916 Madrid distrito 16;2807916078 Madrid sección 16078;Edad media de la población;2022;43,8
28079 Madrid;2807916 Madrid distrito 16;2807916078 Madrid sección 16078;Porcentaje de población menor de 18 años;2022;14,1
28079 Madrid;2807916 Madrid distrito 16;2807916078 Madrid sección 16078;Porcentaje de población de 65 y más años;2022;19,2
28079 Madrid;2807916 Madrid distrito 16;2807916078 Madrid sección 16078;Población;2022;889
28079 Madrid;2807916 Madrid distrito 16;2807916078 Madrid sección 16078;Porcentaje de población española;2022;80,8
28079 Madrid;2807916 Madrid distrito 16;2807916079 Madrid sección 16079;Edad media de la población;2022;44,5
28079 Madrid;2807916 Madrid distrito 16;2807916079 Madrid sección 16079;Porcentaje de población menor de 18 años;2022;14,2
28079 Madrid;2807916 Madrid distrito 16;2807916079 Madrid sección 16079;Porcentaje de población de 65 y más años;2022;20,7
28079 Madrid;2807916 Madrid distrito 16;2807916079 Madrid sección 16079;Población;2022;2.021
28079 Madrid;2807916 Madrid distrito 16;2807916079 Madrid sección 16079;Porcentaje de población española;2022;90,9
28079 Madrid;2807916 Madrid distrito 16;2807916080 Madrid sección 16080;Edad media de la población;2022;48,8
28079 Madrid;2807916 Madrid distrito 16;2807916080 Madrid sección 16080;Porcentaje de población menor de 18 años;2022;15
28079 Madrid;2807916 Madrid distrito 16;2807916080 Madrid sección 16080;Porcentaje de población de 65 y más años;2022;31,1
28079 Madrid;2807916 Madrid distrito 16;2807916080 Madrid sección 16080;Población;2022;826
28079 Madrid;2807916 Madrid distrito 16;2807916080 Madrid sección 16080;Porcentaje de población española;2022;93,2
28079 Madrid;2807916 Madrid distrito 16;2807916081 Madrid sección 16081;Edad media de la población;2022;45,1
28079 Madrid;2807916 Madrid distrito 16;2807916081 Madrid sección 16081;Porcentaje de población menor de 18 años;2022;20,7
28079 Madrid;2807916 Madrid distrito 16;2807916081 Madrid sección 16081;Porcentaje de población de 65 y más años;2022;27,1
28079 Madrid;2807916 Madrid distrito 16;2807916081 Madrid sección 16081;Población;2022;1.180
28079 Madrid;2807916 Madrid distrito 16;2807916081 Madrid sección 16081;Porcentaje de población española;2022;92,2
28079 Madrid;2807916 Madrid distrito 16;2807916082 Madrid sección 16082;Edad media de la población;2022;44,5
28079 Madrid;2807916 Madrid distrito 16;2807916082 Madrid sección 16082;Porcentaje de población menor de 18 años;2022;13,5
28079 Madrid;2807916 Madrid distrito 16;2807916082 Madrid sección 16082;Porcentaje de población de 65 y más años;2022;19,3
28079 Madrid;2807916 Madrid distrito 16;2807916082 Madrid sección 16082;Población;2022;810
28079 Madrid;2807916 Madrid distrito 16;2807916082 Madrid sección 16082;Porcentaje de población española;2022;83,6
28079 Madrid;2807916 Madrid distrito 16;2807916083 Madrid sección 16083;Edad media de la población;2022;44
28079 Madrid;2807916 Madrid distrito 16;2807916083 Madrid sección 16083;Porcentaje de población menor de 18 años;2022;13,7
28079 Madrid;2807916 Madrid distrito 16;2807916083 Madrid sección 16083;Porcentaje de población de 65 y más años;2022;17,5
28079 Madrid;2807916 Madrid distrito 16;2807916083 Madrid sección 16083;Población;2022;2.223
28079 Madrid;2807916 Madrid distrito 16;2807916083 Madrid sección 16083;Porcentaje de población española;2022;86,3
28079 Madrid;2807916 Madrid distrito 16;2807916085 Madrid sección 16085;Edad media de la población;2022;44,2
28079 Madrid;2807916 Madrid distrito 16;2807916085 Madrid sección 16085;Porcentaje de población menor de 18 años;2022;11,7
28079 Madrid;2807916 Madrid distrito 16;2807916085 Madrid sección 16085;Porcentaje de población de 65 y más años;2022;16,3
28079 Madrid;2807916 Madrid distrito 16;2807916085 Madrid sección 16085;Población;2022;1.332
28079 Madrid;2807916 Madrid distrito 16;2807916085 Madrid sección 16085;Porcentaje de población española;2022;89,3
28079 Madrid;2807916 Madrid distrito 16;2807916086 Madrid sección 16086;Edad media de la población;2022;44,1
28079 Madrid;2807916 Madrid distrito 16;2807916086 Madrid sección 16086;Porcentaje de población menor de 18 años;2022;14,1
28079 Madrid;2807916 Madrid distrito 16;2807916086 Madrid sección 16086;Porcentaje de población de 65 y más años;2022;16,4
28079 Madrid;2807916 Madrid distrito 16;2807916086 Madrid sección 16086;Población;2022;2.114
28079 Madrid;2807916 Madrid distrito 16;2807916086 Madrid sección 16086;Porcentaje de población española;2022;86,6
28079 Madrid;2807916 Madrid distrito 16;2807916087 Madrid sección 16087;Edad media de la población;2022;47,2
28079 Madrid;2807916 Madrid distrito 16;2807916087 Madrid sección 16087;Porcentaje de población menor de 18 años;2022;12,1
28079 Madrid;2807916 Madrid distrito 16;2807916087 Madrid sección 16087;Porcentaje de población de 65 y más años;2022;26,3
28079 Madrid;2807916 Madrid distrito 16;2807916087 Madrid sección 16087;Población;2022;845
28079 Madrid;2807916 Madrid distrito 16;2807916087 Madrid sección 16087;Porcentaje de población española;2022;85,8
28079 Madrid;2807916 Madrid distrito 16;2807916088 Madrid sección 16088;Edad media de la población;2022;47,8
28079 Madrid;2807916 Madrid distrito 16;2807916088 Madrid sección 16088;Porcentaje de población menor de 18 años;2022;12,7
28079 Madrid;2807916 Madrid distrito 16;2807916088 Madrid sección 16088;Porcentaje de población de 65 y más años;2022;27,6
28079 Madrid;2807916 Madrid distrito 16;2807916088 Madrid sección 16088;Población;2022;1.430
28079 Madrid;2807916 Madrid distrito 16;2807916088 Madrid sección 16088;Porcentaje de población española;2022;87,2
28079 Madrid;2807916 Madrid distrito 16;2807916089 Madrid sección 16089;Edad media de la población;2022;52,1
28079 Madrid;2807916 Madrid distrito 16;2807916089 Madrid sección 16089;Porcentaje de población menor de 18 años;2022;11
28079 Madrid;2807916 Madrid distrito 16;2807916089 Madrid sección 16089;Porcentaje de población de 65 y más años;2022;36,3
28079 Madrid;2807916 Madrid distrito 16;2807916089 Madrid sección 16089;Población;2022;758
28079 Madrid;2807916 Madrid distrito 16;2807916089 Madrid sección 16089;Porcentaje de población española;2022;88,5
28079 Madrid;2807916 Madrid distrito 16;2807916090 Madrid sección 16090;Edad media de la población;2022;46,4
28079 Madrid;2807916 Madrid distrito 16;2807916090 Madrid sección 16090;Porcentaje de población menor de 18 años;2022;13,7
28079 Madrid;2807916 Madrid distrito 16;2807916090 Madrid sección 16090;Porcentaje de población de 65 y más años;2022;23,6
28079 Madrid;2807916 Madrid distrito 16;2807916090 Madrid sección 16090;Población;2022;1.472
28079 Madrid;2807916 Madrid distrito 16;2807916090 Madrid sección 16090;Porcentaje de población española;2022;90,3
28079 Madrid;2807916 Madrid distrito 16;2807916091 Madrid sección 16091;Edad media de la población;2022;35,3
28079 Madrid;2807916 Madrid distrito 16;2807916091 Madrid sección 16091;Porcentaje de población menor de 18 años;2022;26,5
28079 Madrid;2807916 Madrid distrito 16;2807916091 Madrid sección 16091;Porcentaje de población de 65 y más años;2022;5,5
28079 Madrid;2807916 Madrid distrito 16;2807916091 Madrid sección 16091;Población;2022;2.525
28079 Madrid;2807916 Madrid distrito 16;2807916091 Madrid sección 16091;Porcentaje de población española;2022;84,2
28079 Madrid;2807916 Madrid distrito 16;2807916092 Madrid sección 16092;Edad media de la población;2022;47,3
28079 Madrid;2807916 Madrid distrito 16;2807916092 Madrid sección 16092;Porcentaje de población menor de 18 años;2022;15
28079 Madrid;2807916 Madrid distrito 16;2807916092 Madrid sección 16092;Porcentaje de población de 65 y más años;2022;30,4
28079 Madrid;2807916 Madrid distrito 16;2807916092 Madrid sección 16092;Población;2022;1.180
28079 Madrid;2807916 Madrid distrito 16;2807916092 Madrid sección 16092;Porcentaje de población española;2022;91
28079 Madrid;2807916 Madrid distrito 16;2807916093 Madrid sección 16093;Edad media de la población;2022;47,2
28079 Madrid;2807916 Madrid distrito 16;2807916093 Madrid sección 16093;Porcentaje de población menor de 18 años;2022;15,3
28079 Madrid;2807916 Madrid distrito 16;2807916093 Madrid sección 16093;Porcentaje de población de 65 y más años;2022;30,8
28079 Madrid;2807916 Madrid distrito 16;2807916093 Madrid sección 16093;Población;2022;1.015
28079 Madrid;2807916 Madrid distrito 16;2807916093 Madrid sección 16093;Porcentaje de población española;2022;92,2
28079 Madrid;2807916 Madrid distrito 16;2807916096 Madrid sección 16096;Edad media de la población;2022;40,9
28079 Madrid;2807916 Madrid distrito 16;2807916096 Madrid sección 16096;Porcentaje de población menor de 18 años;2022;19,7
28079 Madrid;2807916 Madrid distrito 16;2807916096 Madrid sección 16096;Porcentaje de población de 65 y más años;2022;14,3
28079 Madrid;2807916 Madrid distrito 16;2807916096 Madrid sección 16096;Población;2022;1.631
28079 Madrid;2807916 Madrid distrito 16;2807916096 Madrid sección 16096;Porcentaje de población española;2022;93,6
28079 Madrid;2807916 Madrid distrito 16;2807916097 Madrid sección 16097;Edad media de la población;2022;49,2
28079 Madrid;2807916 Madrid distrito 16;2807916097 Madrid sección 16097;Porcentaje de población menor de 18 años;2022;10,4
28079 Madrid;2807916 Madrid distrito 16;2807916097 Madrid sección 16097;Porcentaje de población de 65 y más años;2022;31,5
28079 Madrid;2807916 Madrid distrito 16;2807916097 Madrid sección 16097;Población;2022;1.487
28079 Madrid;2807916 Madrid distrito 16;2807916097 Madrid sección 16097;Porcentaje de población española;2022;90,9
28079 Madrid;2807916 Madrid distrito 16;2807916098 Madrid sección 16098;Edad media de la población;2022;50,5
28079 Madrid;2807916 Madrid distrito 16;2807916098 Madrid sección 16098;Porcentaje de población menor de 18 años;2022;12,1
28079 Madrid;2807916 Madrid distrito 16;2807916098 Madrid sección 16098;Porcentaje de población de 65 y más años;2022;38,4
28079 Madrid;2807916 Madrid distrito 16;2807916098 Madrid sección 16098;Población;2022;1.371
28079 Madrid;2807916 Madrid distrito 16;2807916098 Madrid sección 16098;Porcentaje de población española;2022;94,3
28079 Madrid;2807916 Madrid distrito 16;2807916099 Madrid sección 16099;Edad media de la población;2022;46,7
28079 Madrid;2807916 Madrid distrito 16;2807916099 Madrid sección 16099;Porcentaje de población menor de 18 años;2022;14,8
28079 Madrid;2807916 Madrid distrito 16;2807916099 Madrid sección 16099;Porcentaje de población de 65 y más años;2022;31,1
28079 Madrid;2807916 Madrid distrito 16;2807916099 Madrid sección 16099;Población;2022;1.682
28079 Madrid;2807916 Madrid distrito 16;2807916099 Madrid sección 16099;Porcentaje de población española;2022;92,4
28079 Madrid;2807916 Madrid distrito 16;2807916100 Madrid sección 16100;Edad media de la población;2022;47,6
28079 Madrid;2807916 Madrid distrito 16;2807916100 Madrid sección 16100;Porcentaje de población menor de 18 años;2022;11,3
28079 Madrid;2807916 Madrid distrito 16;2807916100 Madrid sección 16100;Porcentaje de población de 65 y más años;2022;25,2
28079 Madrid;2807916 Madrid distrito 16;2807916100 Madrid sección 16100;Población;2022;982
28079 Madrid;2807916 Madrid distrito 16;2807916100 Madrid sección 16100;Porcentaje de población española;2022;95,8
28079 Madrid;2807916 Madrid distrito 16;2807916101 Madrid sección 16101;Edad media de la población;2022;49,7
28079 Madrid;2807916 Madrid distrito 16;2807916101 Madrid sección 16101;Porcentaje de población menor de 18 años;2022;7,4
28079 Madrid;2807916 Madrid distrito 16;2807916101 Madrid sección 16101;Porcentaje de población de 65 y más años;2022;26,3
28079 Madrid;2807916 Madrid distrito 16;2807916101 Madrid sección 16101;Población;2022;1.143
28079 Madrid;2807916 Madrid distrito 16;2807916101 Madrid sección 16101;Porcentaje de población española;2022;96,5
28079 Madrid;2807916 Madrid distrito 16;2807916102 Madrid sección 16102;Edad media de la población;2022;40
28079 Madrid;2807916 Madrid distrito 16;2807916102 Madrid sección 16102;Porcentaje de población menor de 18 años;2022;20,6
28079 Madrid;2807916 Madrid distrito 16;2807916102 Madrid sección 16102;Porcentaje de población de 65 y más años;2022;14,6
28079 Madrid;2807916 Madrid distrito 16;2807916102 Madrid sección 16102;Población;2022;2.409
28079 Madrid;2807916 Madrid distrito 16;2807916102 Madrid sección 16102;Porcentaje de población española;2022;82,4
28079 Madrid;2807916 Madrid distrito 16;2807916103 Madrid sección 16103;Edad media de la población;2022;41,9
28079 Madrid;2807916 Madrid distrito 16;2807916103 Madrid sección 16103;Porcentaje de población menor de 18 años;2022;20,6
28079 Madrid;2807916 Madrid distrito 16;2807916103 Madrid sección 16103;Porcentaje de población de 65 y más años;2022;19,3
28079 Madrid;2807916 Madrid distrito 16;2807916103 Madrid sección 16103;Población;2022;1.909
28079 Madrid;2807916 Madrid distrito 16;2807916103 Madrid sección 16103;Porcentaje de población española;2022;80,3
28079 Madrid;2807916 Madrid distrito 16;2807916104 Madrid sección 16104;Edad media de la población;2022;44,4
28079 Madrid;2807916 Madrid distrito 16;2807916104 Madrid sección 16104;Porcentaje de población menor de 18 años;2022;10,9
28079 Madrid;2807916 Madrid distrito 16;2807916104 Madrid sección 16104;Porcentaje de población de 65 y más años;2022;14,7
28079 Madrid;2807916 Madrid distrito 16;2807916104 Madrid sección 16104;Población;2022;1.998
28079 Madrid;2807916 Madrid distrito 16;2807916104 Madrid sección 16104;Porcentaje de población española;2022;93,9
28079 Madrid;2807916 Madrid distrito 16;2807916105 Madrid sección 16105;Edad media de la población;2022;45,5
28079 Madrid;2807916 Madrid distrito 16;2807916105 Madrid sección 16105;Porcentaje de población menor de 18 años;2022;19,4
28079 Madrid;2807916 Madrid distrito 16;2807916105 Madrid sección 16105;Porcentaje de población de 65 y más años;2022;27
28079 Madrid;2807916 Madrid distrito 16;2807916105 Madrid sección 16105;Población;2022;1.272
28079 Madrid;2807916 Madrid distrito 16;2807916105 Madrid sección 16105;Porcentaje de población española;2022;93,5
28079 Madrid;2807916 Madrid distrito 16;2807916106 Madrid sección 16106;Edad media de la población;2022;39
28079 Madrid;2807916 Madrid distrito 16;2807916106 Madrid sección 16106;Porcentaje de población menor de 18 años;2022;15,9
28079 Madrid;2807916 Madrid distrito 16;2807916106 Madrid sección 16106;Porcentaje de población de 65 y más años;2022;11,2
28079 Madrid;2807916 Madrid distrito 16;2807916106 Madrid sección 16106;Población;2022;1.919
28079 Madrid;2807916 Madrid distrito 16;2807916106 Madrid sección 16106;Porcentaje de población española;2022;79,5
28079 Madrid;2807916 Madrid distrito 16;2807916107 Madrid sección 16107;Edad media de la población;2022;35,6
28079 Madrid;2807916 Madrid distrito 16;2807916107 Madrid sección 16107;Porcentaje de población menor de 18 años;2022;30,5
28079 Madrid;2807916 Madrid distrito 16;2807916107 Madrid sección 16107;Porcentaje de población de 65 y más años;2022;8,4
28079 Madrid;2807916 Madrid distrito 16;2807916107 Madrid sección 16107;Población;2022;2.659
